"","time","siteID","obs_flag","forecast","data_assimilation","statistic","gcc_90"
"40",2021-05-04,"BART",2,1,0,"sd",NA
"41",2021-05-05,"BART",2,1,0,"mean",NA
"42",2021-05-05,"BART",2,1,0,"sd",NA
"43",2021-05-06,"BART",2,1,0,"mean",NA
"44",2021-05-06,"BART",2,1,0,"sd",NA
"45",2021-05-07,"BART",2,1,0,"mean",NA
"46",2021-05-07,"BART",2,1,0,"sd",NA
"47",2021-05-08,"BART",2,1,0,"mean",NA
"48",2021-05-08,"BART",2,1,0,"sd",NA
"49",2021-05-09,"BART",2,1,0,"mean",NA
"50",2021-05-09,"BART",2,1,0,"sd",NA
"51",2021-05-10,"BART",2,1,0,"mean",NA
"52",2021-05-10,"BART",2,1,0,"sd",NA
"53",2021-05-11,"BART",2,1,0,"mean",NA
"54",2021-05-11,"BART",2,1,0,"sd",NA
"55",2021-05-12,"BART",2,1,0,"mean",NA
"56",2021-05-12,"BART",2,1,0,"sd",NA
"57",2021-05-13,"BART",2,1,0,"mean",NA
"58",2021-05-13,"BART",2,1,0,"sd",NA
"59",2021-05-14,"BART",2,1,0,"mean",NA
"60",2021-05-14,"BART",2,1,0,"sd",NA
"61",2021-05-15,"BART",2,1,0,"mean",NA
"62",2021-05-15,"BART",2,1,0,"sd",NA
"63",2021-05-16,"BART",2,1,0,"mean",NA
"64",2021-05-16,"BART",2,1,0,"sd",NA
"65",2021-05-17,"BART",2,1,0,"mean",NA
"66",2021-05-17,"BART",2,1,0,"sd",NA
"67",2021-05-18,"BART",2,1,0,"mean",NA
"68",2021-05-18,"BART",2,1,0,"sd",NA
"69",2021-05-19,"BART",2,1,0,"mean",NA
"70",2021-05-19,"BART",2,1,0,"sd",NA
"71",2021-04-15,"CLBJ",2,1,0,"mean",0.405946986401549
"72",2021-04-15,"CLBJ",2,1,0,"sd",0.0257852337208611
"73",2021-04-16,"CLBJ",2,1,0,"mean",0.406260746473589
"74",2021-04-16,"CLBJ",2,1,0,"sd",0.0265634425679953
"75",2021-04-17,"CLBJ",2,1,0,"mean",0.406327293228954
"76",2021-04-17,"CLBJ",2,1,0,"sd",0.0264783573164519
"77",2021-04-18,"CLBJ",2,1,0,"mean",0.407917267722687
"78",2021-04-18,"CLBJ",2,1,0,"sd",0.0266442025177654
"79",2021-04-19,"CLBJ",2,1,0,"mean",0.408113828290009
"80",2021-04-19,"CLBJ",2,1,0,"sd",0.026750185685687
"81",2021-04-20,"CLBJ",2,1,0,"mean",NA
"82",2021-04-20,"CLBJ",2,1,0,"sd",NA
"83",2021-04-21,"CLBJ",2,1,0,"mean",NA
"84",2021-04-21,"CLBJ",2,1,0,"sd",NA
"85",2021-04-22,"CLBJ",2,1,0,"mean",NA
"86",2021-04-22,"CLBJ",2,1,0,"sd",NA
"87",2021-04-23,"CLBJ",2,1,0,"mean",NA
"88",2021-04-23,"CLBJ",2,1,0,"sd",NA
"89",2021-04-24,"CLBJ",2,1,0,"mean",NA
"90",2021-04-24,"CLBJ",2,1,0,"sd",NA
"91",2021-04-25,"CLBJ",2,1,0,"mean",NA
"92",2021-04-25,"CLBJ",2,1,0,"sd",NA
"93",2021-04-26,"CLBJ",2,1,0,"mean",NA
"94",2021-04-26,"CLBJ",2,1,0,"sd",NA
"95",2021-04-27,"CLBJ",2,1,0,"mean",NA
"96",2021-04-27,"CLBJ",2,1,0,"sd",NA
"97",2021-04-28,"CLBJ",2,1,0,"mean",NA
"98",2021-04-28,"CLBJ",2,1,0,"sd",NA
"99",2021-04-29,"CLBJ",2,1,0,"mean",NA
"100",2021-04-29,"CLBJ",2,1,0,"sd",NA
"101",2021-04-30,"CLBJ",2,1,0,"mean",NA
"102",2021-04-30,"CLBJ",2,1,0,"sd",NA
"103",2021-05-01,"CLBJ",2,1,0,"mean",NA
"104",2021-05-01,"CLBJ",2,1,0,"sd",NA
"105",2021-05-02,"CLBJ",2,1,0,"mean",NA
"106",2021-05-02,"CLBJ",2,1,0,"sd",NA
"107",2021-05-03,"CLBJ",2,1,0,"mean",NA
"108",2021-05-03,"CLBJ",2,1,0,"sd",NA
"109",2021-05-04,"CLBJ",2,1,0,"mean",NA
"110",2021-05-04,"CLBJ",2,1,0,"sd",NA
"111",2021-05-05,"CLBJ",2,1,0,"mean",NA
"112",2021-05-05,"CLBJ",2,1,0,"sd",NA
"113",2021-05-06,"CLBJ",2,1,0,"mean",NA
"114",2021-05-06,"CLBJ",2,1,0,"sd",NA
"115",2021-05-07,"CLBJ",2,1,0,"mean",NA
"116",2021-05-07,"CLBJ",2,1,0,"sd",NA
"117",2021-05-08,"CLBJ",2,1,0,"mean",NA
"118",2021-05-08,"CLBJ",2,1,0,"sd",NA
"119",2021-05-09,"CLBJ",2,1,0,"mean",NA
"120",2021-05-09,"CLBJ",2,1,0,"sd",NA
"121",2021-05-10,"CLBJ",2,1,0,"mean",NA
"122",2021-05-10,"CLBJ",2,1,0,"sd",NA
"123",2021-05-11,"CLBJ",2,1,0,"mean",NA
"124",2021-05-11,"CLBJ",2,1,0,"sd",NA
"125",2021-05-12,"CLBJ",2,1,0,"mean",NA
"126",2021-05-12,"CLBJ",2,1,0,"sd",NA
"127",2021-05-13,"CLBJ",2,1,0,"mean",NA
"128",2021-05-13,"CLBJ",2,1,0,"sd",NA
"129",2021-05-14,"CLBJ",2,1,0,"mean",NA
"130",2021-05-14,"CLBJ",2,1,0,"sd",NA
"131",2021-05-15,"CLBJ",2,1,0,"mean",NA
"132",2021-05-15,"CLBJ",2,1,0,"sd",NA
"133",2021-05-16,"CLBJ",2,1,0,"mean",NA
"134",2021-05-16,"CLBJ",2,1,0,"sd",NA
"135",2021-05-17,"CLBJ",2,1,0,"mean",NA
"136",2021-05-17,"CLBJ",2,1,0,"sd",NA
"137",2021-05-18,"CLBJ",2,1,0,"mean",NA
"138",2021-05-18,"CLBJ",2,1,0,"sd",NA
"139",2021-05-19,"CLBJ",2,1,0,"mean",NA
"140",2021-05-19,"CLBJ",2,1,0,"sd",NA
"141",2021-04-15,"DELA",2,1,0,"mean",0.407001656732313
"142",2021-04-15,"DELA",2,1,0,"sd",0.0255953724098952
"143",2021-04-16,"DELA",2,1,0,"mean",0.407933565316495
"144",2021-04-16,"DELA",2,1,0,"sd",0.0261265737647992
"145",2021-04-17,"DELA",2,1,0,"mean",0.407705025788746
"146",2021-04-17,"DELA",2,1,0,"sd",0.0274109242402947
"147",2021-04-18,"DELA",2,1,0,"mean",0.407285782531137
"148",2021-04-18,"DELA",2,1,0,"sd",0.0265989697559682
"149",2021-04-19,"DELA",2,1,0,"mean",NA
"150",2021-04-19,"DELA",2,1,0,"sd",NA
"151",2021-04-20,"DELA",2,1,0,"mean",NA
"152",2021-04-20,"DELA",2,1,0,"sd",NA
"153",2021-04-21,"DELA",2,1,0,"mean",NA
"154",2021-04-21,"DELA",2,1,0,"sd",NA
"155",2021-04-22,"DELA",2,1,0,"mean",NA
"156",2021-04-22,"DELA",2,1,0,"sd",NA
"157",2021-04-23,"DELA",2,1,0,"mean",NA
"158",2021-04-23,"DELA",2,1,0,"sd",NA
"159",2021-04-24,"DELA",2,1,0,"mean",NA
"160",2021-04-24,"DELA",2,1,0,"sd",NA
"161",2021-04-25,"DELA",2,1,0,"mean",NA
"162",2021-04-25,"DELA",2,1,0,"sd",NA
"163",2021-04-26,"DELA",2,1,0,"mean",NA
"164",2021-04-26,"DELA",2,1,0,"sd",NA
"165",2021-04-27,"DELA",2,1,0,"mean",NA
"166",2021-04-27,"DELA",2,1,0,"sd",NA
"167",2021-04-28,"DELA",2,1,0,"mean",NA
"168",2021-04-28,"DELA",2,1,0,"sd",NA
"169",2021-04-29,"DELA",2,1,0,"mean",NA
"170",2021-04-29,"DELA",2,1,0,"sd",NA
"171",2021-04-30,"DELA",2,1,0,"mean",NA
"172",2021-04-30,"DELA",2,1,0,"sd",NA
"173",2021-05-01,"DELA",2,1,0,"mean",NA
"174",2021-05-01,"DELA",2,1,0,"sd",NA
"175",2021-05-02,"DELA",2,1,0,"mean",NA
"176",2021-05-02,"DELA",2,1,0,"sd",NA
"177",2021-05-03,"DELA",2,1,0,"mean",NA
"178",2021-05-03,"DELA",2,1,0,"sd",NA
"179",2021-05-04,"DELA",2,1,0,"mean",NA
"180",2021-05-04,"DELA",2,1,0,"sd",NA
"181",2021-05-05,"DELA",2,1,0,"mean",NA
"182",2021-05-05,"DELA",2,1,0,"sd",NA
"183",2021-05-06,"DELA",2,1,0,"mean",NA
"184",2021-05-06,"DELA",2,1,0,"sd",NA
"185",2021-05-07,"DELA",2,1,0,"mean",NA
"186",2021-05-07,"DELA",2,1,0,"sd",NA
"187",2021-05-08,"DELA",2,1,0,"mean",NA
"188",2021-05-08,"DELA",2,1,0,"sd",NA
"189",2021-05-09,"DELA",2,1,0,"mean",NA
"190",2021-05-09,"DELA",2,1,0,"sd",NA
"191",2021-05-10,"DELA",2,1,0,"mean",NA
"192",2021-05-10,"DELA",2,1,0,"sd",NA
"193",2021-05-11,"DELA",2,1,0,"mean",NA
"194",2021-05-11,"DELA",2,1,0,"sd",NA
"195",2021-05-12,"DELA",2,1,0,"mean",NA
"196",2021-05-12,"DELA",2,1,0,"sd",NA
"197",2021-05-13,"DELA",2,1,0,"mean",NA
"198",2021-05-13,"DELA",2,1,0,"sd",NA
"199",2021-05-14,"DELA",2,1,0,"mean",NA
"200",2021-05-14,"DELA",2,1,0,"sd",NA
"201",2021-05-15,"DELA",2,1,0,"mean",NA
"202",2021-05-15,"DELA",2,1,0,"sd",NA
"203",2021-05-16,"DELA",2,1,0,"mean",NA
"204",2021-05-16,"DELA",2,1,0,"sd",NA
"205",2021-05-17,"DELA",2,1,0,"mean",NA
"206",2021-05-17,"DELA",2,1,0,"sd",NA
"207",2021-05-18,"DELA",2,1,0,"mean",NA
"208",2021-05-18,"DELA",2,1,0,"sd",NA
"209",2021-05-19,"DELA",2,1,0,"mean",NA
"210",2021-05-19,"DELA",2,1,0,"sd",NA
"211",2021-04-15,"GRSM",2,1,0,"mean",0.408195668995094
"212",2021-04-15,"GRSM",2,1,0,"sd",0.0266030669283215
"213",2021-04-16,"GRSM",2,1,0,"mean",0.407694032475901
"214",2021-04-16,"GRSM",2,1,0,"sd",0.0263007310732371
"215",2021-04-17,"GRSM",2,1,0,"mean",0.40628316584282
"216",2021-04-17,"GRSM",2,1,0,"sd",0.0264894185560378
"217",2021-04-18,"GRSM",2,1,0,"mean",0.407076515636625
"218",2021-04-18,"GRSM",2,1,0,"sd",0.0268453973410476
"219",2021-04-19,"GRSM",2,1,0,"mean",0.407810466549554
"220",2021-04-19,"GRSM",2,1,0,"sd",0.0276015482725047
"221",2021-04-20,"GRSM",2,1,0,"mean",NA
"222",2021-04-20,"GRSM",2,1,0,"sd",NA
"223",2021-04-21,"GRSM",2,1,0,"mean",NA
"224",2021-04-21,"GRSM",2,1,0,"sd",NA
"225",2021-04-22,"GRSM",2,1,0,"mean",NA
"226",2021-04-22,"GRSM",2,1,0,"sd",NA
"227",2021-04-23,"GRSM",2,1,0,"mean",NA
"228",2021-04-23,"GRSM",2,1,0,"sd",NA
"229",2021-04-24,"GRSM",2,1,0,"mean",NA
"230",2021-04-24,"GRSM",2,1,0,"sd",NA
"231",2021-04-25,"GRSM",2,1,0,"mean",NA
"232",2021-04-25,"GRSM",2,1,0,"sd",NA
"233",2021-04-26,"GRSM",2,1,0,"mean",NA
"234",2021-04-26,"GRSM",2,1,0,"sd",NA
"235",2021-04-27,"GRSM",2,1,0,"mean",NA
"236",2021-04-27,"GRSM",2,1,0,"sd",NA
"237",2021-04-28,"GRSM",2,1,0,"mean",NA
"238",2021-04-28,"GRSM",2,1,0,"sd",NA
"239",2021-04-29,"GRSM",2,1,0,"mean",NA
"240",2021-04-29,"GRSM",2,1,0,"sd",NA
"241",2021-04-30,"GRSM",2,1,0,"mean",NA
"242",2021-04-30,"GRSM",2,1,0,"sd",NA
"243",2021-05-01,"GRSM",2,1,0,"mean",NA
"244",2021-05-01,"GRSM",2,1,0,"sd",NA
"245",2021-05-02,"GRSM",2,1,0,"mean",NA
"246",2021-05-02,"GRSM",2,1,0,"sd",NA
"247",2021-05-03,"GRSM",2,1,0,"mean",NA
"248",2021-05-03,"GRSM",2,1,0,"sd",NA
"249",2021-05-04,"GRSM",2,1,0,"mean",NA
"250",2021-05-04,"GRSM",2,1,0,"sd",NA
"251",2021-05-05,"GRSM",2,1,0,"mean",NA
"252",2021-05-05,"GRSM",2,1,0,"sd",NA
"253",2021-05-06,"GRSM",2,1,0,"mean",NA
"254",2021-05-06,"GRSM",2,1,0,"sd",NA
"255",2021-05-07,"GRSM",2,1,0,"mean",NA
"256",2021-05-07,"GRSM",2,1,0,"sd",NA
"257",2021-05-08,"GRSM",2,1,0,"mean",NA
"258",2021-05-08,"GRSM",2,1,0,"sd",NA
"259",2021-05-09,"GRSM",2,1,0,"mean",NA
"260",2021-05-09,"GRSM",2,1,0,"sd",NA
"261",2021-05-10,"GRSM",2,1,0,"mean",NA
"262",2021-05-10,"GRSM",2,1,0,"sd",NA
"263",2021-05-11,"GRSM",2,1,0,"mean",NA
"264",2021-05-11,"GRSM",2,1,0,"sd",NA
"265",2021-05-12,"GRSM",2,1,0,"mean",NA
"266",2021-05-12,"GRSM",2,1,0,"sd",NA
"267",2021-05-13,"GRSM",2,1,0,"mean",NA
"268",2021-05-13,"GRSM",2,1,0,"sd",NA
"269",2021-05-14,"GRSM",2,1,0,"mean",NA
"270",2021-05-14,"GRSM",2,1,0,"sd",NA
"271",2021-05-15,"GRSM",2,1,0,"mean",NA
"272",2021-05-15,"GRSM",2,1,0,"sd",NA
"273",2021-05-16,"GRSM",2,1,0,"mean",NA
"274",2021-05-16,"GRSM",2,1,0,"sd",NA
"275",2021-05-17,"GRSM",2,1,0,"mean",NA
"276",2021-05-17,"GRSM",2,1,0,"sd",NA
"277",2021-05-18,"GRSM",2,1,0,"mean",NA
"278",2021-05-18,"GRSM",2,1,0,"sd",NA
"279",2021-05-19,"GRSM",2,1,0,"mean",NA
"280",2021-05-19,"GRSM",2,1,0,"sd",NA
"281",2021-04-15,"HARV",2,1,0,"mean",0.405145105071771
"282",2021-04-15,"HARV",2,1,0,"sd",0.0261276058028134
"283",2021-04-16,"HARV",2,1,0,"mean",0.407064842535271
"284",2021-04-16,"HARV",2,1,0,"sd",0.0270480354677705
"285",2021-04-17,"HARV",2,1,0,"mean",0.4065611260718
"286",2021-04-17,"HARV",2,1,0,"sd",0.0265050787249685
"287",2021-04-18,"HARV",2,1,0,"mean",0.407180553133387
"288",2021-04-18,"HARV",2,1,0,"sd",0.0261607531025916
"289",2021-04-19,"HARV",2,1,0,"mean",0.407524825391663
"290",2021-04-19,"HARV",2,1,0,"sd",0.0271304173065906
"291",2021-04-20,"HARV",2,1,0,"mean",NA
"292",2021-04-20,"HARV",2,1,0,"sd",NA
"293",2021-04-21,"HARV",2,1,0,"mean",NA
"294",2021-04-21,"HARV",2,1,0,"sd",NA
"295",2021-04-22,"HARV",2,1,0,"mean",NA
"296",2021-04-22,"HARV",2,1,0,"sd",NA
"297",2021-04-23,"HARV",2,1,0,"mean",NA
"298",2021-04-23,"HARV",2,1,0,"sd",NA
"299",2021-04-24,"HARV",2,1,0,"mean",NA
"300",2021-04-24,"HARV",2,1,0,"sd",NA
"301",2021-04-25,"HARV",2,1,0,"mean",NA
"302",2021-04-25,"HARV",2,1,0,"sd",NA
"303",2021-04-26,"HARV",2,1,0,"mean",NA
"304",2021-04-26,"HARV",2,1,0,"sd",NA
"305",2021-04-27,"HARV",2,1,0,"mean",NA
"306",2021-04-27,"HARV",2,1,0,"sd",NA
"307",2021-04-28,"HARV",2,1,0,"mean",NA
"308",2021-04-28,"HARV",2,1,0,"sd",NA
"309",2021-04-29,"HARV",2,1,0,"mean",NA
"310",2021-04-29,"HARV",2,1,0,"sd",NA
"311",2021-04-30,"HARV",2,1,0,"mean",NA
"312",2021-04-30,"HARV",2,1,0,"sd",NA
"313",2021-05-01,"HARV",2,1,0,"mean",NA
"314",2021-05-01,"HARV",2,1,0,"sd",NA
"315",2021-05-02,"HARV",2,1,0,"mean",NA
"316",2021-05-02,"HARV",2,1,0,"sd",NA
"317",2021-05-03,"HARV",2,1,0,"mean",NA
"318",2021-05-03,"HARV",2,1,0,"sd",NA
"319",2021-05-04,"HARV",2,1,0,"mean",NA
"320",2021-05-04,"HARV",2,1,0,"sd",NA
"321",2021-05-05,"HARV",2,1,0,"mean",NA
"322",2021-05-05,"HARV",2,1,0,"sd",NA
"323",2021-05-06,"HARV",2,1,0,"mean",NA
"324",2021-05-06,"HARV",2,1,0,"sd",NA
"325",2021-05-07,"HARV",2,1,0,"mean",NA
"326",2021-05-07,"HARV",2,1,0,"sd",NA
"327",2021-05-08,"HARV",2,1,0,"mean",NA
"328",2021-05-08,"HARV",2,1,0,"sd",NA
"329",2021-05-09,"HARV",2,1,0,"mean",NA
"330",2021-05-09,"HARV",2,1,0,"sd",NA
"331",2021-05-10,"HARV",2,1,0,"mean",NA
"332",2021-05-10,"HARV",2,1,0,"sd",NA
"333",2021-05-11,"HARV",2,1,0,"mean",NA
"334",2021-05-11,"HARV",2,1,0,"sd",NA
"335",2021-05-12,"HARV",2,1,0,"mean",NA
"336",2021-05-12,"HARV",2,1,0,"sd",NA
"337",2021-05-13,"HARV",2,1,0,"mean",NA
"338",2021-05-13,"HARV",2,1,0,"sd",NA
"339",2021-05-14,"HARV",2,1,0,"mean",NA
"340",2021-05-14,"HARV",2,1,0,"sd",NA
"341",2021-05-15,"HARV",2,1,0,"mean",NA
"342",2021-05-15,"HARV",2,1,0,"sd",NA
"343",2021-05-16,"HARV",2,1,0,"mean",NA
"344",2021-05-16,"HARV",2,1,0,"sd",NA
"345",2021-05-17,"HARV",2,1,0,"mean",NA
"346",2021-05-17,"HARV",2,1,0,"sd",NA
"347",2021-05-18,"HARV",2,1,0,"mean",NA
"348",2021-05-18,"HARV",2,1,0,"sd",NA
"349",2021-05-19,"HARV",2,1,0,"mean",NA
"350",2021-05-19,"HARV",2,1,0,"sd",NA
"351",2021-04-15,"SCBI",2,1,0,"mean",0.406841848094718
"352",2021-04-15,"SCBI",2,1,0,"sd",0.0253533180921651
"353",2021-04-16,"SCBI",2,1,0,"mean",0.407884800483653
"354",2021-04-16,"SCBI",2,1,0,"sd",0.0274547961548423
"355",2021-04-17,"SCBI",2,1,0,"mean",0.405676836564127
"356",2021-04-17,"SCBI",2,1,0,"sd",0.0270299791675081
"357",2021-04-18,"SCBI",2,1,0,"mean",0.407191193688077
"358",2021-04-18,"SCBI",2,1,0,"sd",0.0269660091764797
"359",2021-04-19,"SCBI",2,1,0,"mean",0.408803786396293
"360",2021-04-19,"SCBI",2,1,0,"sd",0.0263826423353194
"361",2021-04-20,"SCBI",2,1,0,"mean",NA
"362",2021-04-20,"SCBI",2,1,0,"sd",NA
"363",2021-04-21,"SCBI",2,1,0,"mean",NA
"364",2021-04-21,"SCBI",2,1,0,"sd",NA
"365",2021-04-22,"SCBI",2,1,0,"mean",NA
"366",2021-04-22,"SCBI",2,1,0,"sd",NA
"367",2021-04-23,"SCBI",2,1,0,"mean",NA
"368",2021-04-23,"SCBI",2,1,0,"sd",NA
"369",2021-04-24,"SCBI",2,1,0,"mean",NA
"370",2021-04-24,"SCBI",2,1,0,"sd",NA
"371",2021-04-25,"SCBI",2,1,0,"mean",NA
"372",2021-04-25,"SCBI",2,1,0,"sd",NA
"373",2021-04-26,"SCBI",2,1,0,"mean",NA
"374",2021-04-26,"SCBI",2,1,0,"sd",NA
"375",2021-04-27,"SCBI",2,1,0,"mean",NA
"376",2021-04-27,"SCBI",2,1,0,"sd",NA
"377",2021-04-28,"SCBI",2,1,0,"mean",NA
"378",2021-04-28,"SCBI",2,1,0,"sd",NA
"379",2021-04-29,"SCBI",2,1,0,"mean",NA
"380",2021-04-29,"SCBI",2,1,0,"sd",NA
"381",2021-04-30,"SCBI",2,1,0,"mean",NA
"382",2021-04-30,"SCBI",2,1,0,"sd",NA
"383",2021-05-01,"SCBI",2,1,0,"mean",NA
"384",2021-05-01,"SCBI",2,1,0,"sd",NA
"385",2021-05-02,"SCBI",2,1,0,"mean",NA
"386",2021-05-02,"SCBI",2,1,0,"sd",NA
"387",2021-05-03,"SCBI",2,1,0,"mean",NA
"388",2021-05-03,"SCBI",2,1,0,"sd",NA
"389",2021-05-04,"SCBI",2,1,0,"mean",NA
"390",2021-05-04,"SCBI",2,1,0,"sd",NA
"391",2021-05-05,"SCBI",2,1,0,"mean",NA
"392",2021-05-05,"SCBI",2,1,0,"sd",NA
"393",2021-05-06,"SCBI",2,1,0,"mean",NA
"394",2021-05-06,"SCBI",2,1,0,"sd",NA
"395",2021-05-07,"SCBI",2,1,0,"mean",NA
"396",2021-05-07,"SCBI",2,1,0,"sd",NA
"397",2021-05-08,"SCBI",2,1,0,"mean",NA
"398",2021-05-08,"SCBI",2,1,0,"sd",NA
"399",2021-05-09,"SCBI",2,1,0,"mean",NA
"400",2021-05-09,"SCBI",2,1,0,"sd",NA
"401",2021-05-10,"SCBI",2,1,0,"mean",NA
"402",2021-05-10,"SCBI",2,1,0,"sd",NA
"403",2021-05-11,"SCBI",2,1,0,"mean",NA
"404",2021-05-11,"SCBI",2,1,0,"sd",NA
"405",2021-05-12,"SCBI",2,1,0,"mean",NA
"406",2021-05-12,"SCBI",2,1,0,"sd",NA
"407",2021-05-13,"SCBI",2,1,0,"mean",NA
"408",2021-05-13,"SCBI",2,1,0,"sd",NA
"409",2021-05-14,"SCBI",2,1,0,"mean",NA
"410",2021-05-14,"SCBI",2,1,0,"sd",NA
"411",2021-05-15,"SCBI",2,1,0,"mean",NA
"412",2021-05-15,"SCBI",2,1,0,"sd",NA
"413",2021-05-16,"SCBI",2,1,0,"mean",NA
"414",2021-05-16,"SCBI",2,1,0,"sd",NA
"415",2021-05-17,"SCBI",2,1,0,"mean",NA
"416",2021-05-17,"SCBI",2,1,0,"sd",NA
"417",2021-05-18,"SCBI",2,1,0,"mean",NA
"418",2021-05-18,"SCBI",2,1,0,"sd",NA
"419",2021-05-19,"SCBI",2,1,0,"mean",NA
"420",2021-05-19,"SCBI",2,1,0,"sd",NA
"421",2021-04-15,"STEI",2,1,0,"mean",0.406942948913484
"422",2021-04-15,"STEI",2,1,0,"sd",0.0270990585559976
"423",2021-04-16,"STEI",2,1,0,"mean",0.40616490785847
"424",2021-04-16,"STEI",2,1,0,"sd",0.0272562699903322
"425",2021-04-17,"STEI",2,1,0,"mean",0.406869603068516
"426",2021-04-17,"STEI",2,1,0,"sd",0.0266131368815696
"427",2021-04-18,"STEI",2,1,0,"mean",0.406482805326231
"428",2021-04-18,"STEI",2,1,0,"sd",0.0270238386869728
"429",2021-04-19,"STEI",2,1,0,"mean",0.407275768731386
"430",2021-04-19,"STEI",2,1,0,"sd",0.0256988236541099
"431",2021-04-20,"STEI",2,1,0,"mean",NA
"432",2021-04-20,"STEI",2,1,0,"sd",NA
"433",2021-04-21,"STEI",2,1,0,"mean",NA
"434",2021-04-21,"STEI",2,1,0,"sd",NA
"435",2021-04-22,"STEI",2,1,0,"mean",NA
"436",2021-04-22,"STEI",2,1,0,"sd",NA
"437",2021-04-23,"STEI",2,1,0,"mean",NA
"438",2021-04-23,"STEI",2,1,0,"sd",NA
"439",2021-04-24,"STEI",2,1,0,"mean",NA
"440",2021-04-24,"STEI",2,1,0,"sd",NA
"441",2021-04-25,"STEI",2,1,0,"mean",NA
"442",2021-04-25,"STEI",2,1,0,"sd",NA
"443",2021-04-26,"STEI",2,1,0,"mean",NA
"444",2021-04-26,"STEI",2,1,0,"sd",NA
"445",2021-04-27,"STEI",2,1,0,"mean",NA
"446",2021-04-27,"STEI",2,1,0,"sd",NA
"447",2021-04-28,"STEI",2,1,0,"mean",NA
"448",2021-04-28,"STEI",2,1,0,"sd",NA
"449",2021-04-29,"STEI",2,1,0,"mean",NA
"450",2021-04-29,"STEI",2,1,0,"sd",NA
"451",2021-04-30,"STEI",2,1,0,"mean",NA
"452",2021-04-30,"STEI",2,1,0,"sd",NA
"453",2021-05-01,"STEI",2,1,0,"mean",NA
"454",2021-05-01,"STEI",2,1,0,"sd",NA
"455",2021-05-02,"STEI",2,1,0,"mean",NA
"456",2021-05-02,"STEI",2,1,0,"sd",NA
"457",2021-05-03,"STEI",2,1,0,"mean",NA
"458",2021-05-03,"STEI",2,1,0,"sd",NA
"459",2021-05-04,"STEI",2,1,0,"mean",NA
"460",2021-05-04,"STEI",2,1,0,"sd",NA
"461",2021-05-05,"STEI",2,1,0,"mean",NA
"462",2021-05-05,"STEI",2,1,0,"sd",NA
"463",2021-05-06,"STEI",2,1,0,"mean",NA
"464",2021-05-06,"STEI",2,1,0,"sd",NA
"465",2021-05-07,"STEI",2,1,0,"mean",NA
"466",2021-05-07,"STEI",2,1,0,"sd",NA
"467",2021-05-08,"STEI",2,1,0,"mean",NA
"468",2021-05-08,"STEI",2,1,0,"sd",NA
"469",2021-05-09,"STEI",2,1,0,"mean",NA
"470",2021-05-09,"STEI",2,1,0,"sd",NA
"471",2021-05-10,"STEI",2,1,0,"mean",NA
"472",2021-05-10,"STEI",2,1,0,"sd",NA
"473",2021-05-11,"STEI",2,1,0,"mean",NA
"474",2021-05-11,"STEI",2,1,0,"sd",NA
"475",2021-05-12,"STEI",2,1,0,"mean",NA
"476",2021-05-12,"STEI",2,1,0,"sd",NA
